File Name,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12
155s13,-372.28934,156.77586,15.763401,23.22037,0.0029741754,-6.747677,-20.238081,-22.381227,-8.88633,-5.7402673,-19.868034,1.9480225,-5.2793794
170s5,-484.87424,155.25534,47.8603,5.0263047,-11.158052,3.7808647,0.90772635,-8.302527,-8.89139,-2.5106666,-4.356232,-4.3350224,-3.5277555
114s14,-386.02353,161.48808,26.13176,20.766438,-18.800306,-11.847586,0.08939857,-5.370486,-22.474554,-7.1327634,-9.483139,-0.28991115,-3.0865417
228s16,-429.03052,190.6779,-1.7931398,11.013688,-12.067778,2.7262392,-14.423882,-18.484846,-7.9679976,-2.2137136,-7.6001544,-4.6552973,-4.4050593
144s36,-480.18793,178.63687,40.95238,12.875238,2.8710194,11.200754,-15.197246,-4.8529906,-21.97137,-5.3009024,-16.112799,-2.2317247,-11.613771
110s31,-394.17032,143.18916,3.995822,19.086044,-1.2836249,-1.706026,-6.726194,-16.983976,-10.080665,-4.224889,-9.132659,-3.2496336,-9.825431
222s8,-434.9563,164.78873,15.194617,16.4396,-8.765116,12.499113,-20.174734,-6.878836,-2.601407,-7.8861413,-6.9734187,-2.6746235,-9.229767
147s27,-350.1579,147.68205,3.4516876,35.144085,-2.486089,13.522969,-13.628622,-39.328655,3.4063437,2.9104843,-27.262617,7.3125124,-7.068399
153s24,-516.3251,189.58304,22.362612,25.712475,-21.149498,16.843388,-9.528139,-18.732803,-1.6782765,-2.075556,-5.9816275,-2.2205806,-5.076395
111s15,-507.00183,169.92789,34.259815,10.822581,-9.1285095,-2.9459932,-6.627324,-13.758006,-13.172991,0.43284974,-9.09625,-2.459388,-10.349487
148s37,-402.6658,177.74767,26.158342,12.887818,-0.37970307,15.140915,-23.088163,-7.8763194,-12.328235,-14.664855,-6.522079,-3.1022537,-7.706759
120s16,-406.1396,134.48817,20.727488,-1.3061886,-3.6469345,-2.9526463,-9.326715,-13.417487,-11.657125,-4.4619894,-7.277573,-8.684844,-9.480905
236s5,-401.44055,175.3017,13.976497,16.686142,-15.012355,12.230996,-12.455402,-17.570526,-3.167256,-9.884252,-11.60744,0.02902987,-7.080325
217s5,-389.2537,186.05309,29.988577,-1.9911159,-14.704128,4.2556577,-14.128228,-12.363652,-4.559599,-16.264,-9.314877,-5.307484,-9.929366
278s11,-396.77884,153.46304,13.107052,9.511157,-7.003308,4.9351583,-20.260292,-12.545803,-8.000086,-3.0636652,-16.409294,-9.188707,-9.347918
269s44,-546.09705,184.14632,35.6912,23.892904,-18.605124,5.921219,-9.359779,-9.250345,-4.8855405,-4.9896135,-3.0538106,-8.911169,-2.582575
222s7,-431.01538,166.4468,8.331295,22.89425,-1.062978,14.858176,-23.033865,-15.1655,-0.45388708,-6.2294483,-9.120158,-2.388349,-8.946634
282s9,-536.6412,170.01248,15.459963,33.652843,-40.684406,27.706312,-1.171748,-8.995657,-12.661759,-2.7665868,-8.90381,-9.984595,3.3556976
269s62,-478.88123,193.2115,4.9919047,18.68814,12.507433,5.86555,-33.446774,-6.9151697,4.3617744,-0.9777314,-7.2983227,-0.86141753,-5.9227905
165s23,-418.66156,178.02814,-3.5229414,28.555527,3.8008127,15.013878,-19.606266,-18.128725,-3.9270253,3.975162,-9.072486,-8.673763,-7.2341976
209s24,-452.49744,167.48975,22.955889,9.174724,1.9607029,6.8415685,-10.721788,-16.436222,-6.512252,-3.5608754,-6.081035,-3.6185093,-5.9789963
266s7,-446.85596,187.57747,7.419507,16.011372,-1.8475974,9.579646,-22.501623,-5.50718,-9.140985,0.2045981,-5.997829,-11.11348,-5.9501047
268s6,-402.8758,161.7836,14.475877,22.172903,-13.158373,6.925953,-21.928267,-12.202952,0.28934938,-14.48888,-9.252075,-2.392273,-11.328021
262s8,-445.42075,164.18796,22.034397,13.952075,-9.350714,22.338697,-13.862264,-24.57892,-5.3376126,-3.270954,-11.200316,-0.89283025,-7.4868956
155s2,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151s49,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219s11,-422.8619,160.21013,23.734474,0.62919647,-1.2097396,6.826666,-19.954304,-10.752003,-8.890834,-1.7861413,-8.958373,-4.664336,-4.813564
287s1,-419.8574,158.55426,8.645474,14.180293,4.3345313,3.723732,-22.882816,-15.04782,-3.755771,-1.3246722,-13.043525,-8.544563,-5.383358
146s2,-396.97342,135.52632,1.3452991,18.134165,-16.133123,18.552639,-12.474039,-15.890835,-13.524405,-3.57145,-6.574802,-2.8144393,-7.818076
117s3,-354.91745,158.36287,21.43768,12.252923,-11.536083,18.252073,-15.91567,-25.747183,-7.09209,-3.9694602,-10.120289,-7.055048,-8.039284
117s20,-453.6191,192.26788,24.141071,4.8086114,-20.189386,3.8912416,0.26267987,-9.087141,-14.526242,-4.810231,-3.8661606,0.33507723,-8.5713415
157s8,-446.9059,165.73286,16.25149,24.316793,-14.835889,13.578,-11.354528,-14.754544,-4.7260466,-5.171194,-8.124418,0.98461866,-12.636777
169s28,-423.5513,166.72002,7.420338,13.634651,-13.84104,7.1219134,-12.157231,-11.583628,-11.604829,-4.07801,-10.338737,-10.504326,-7.5255075
272s15,-510.09348,182.72787,24.616367,7.509172,-12.771355,9.881925,-6.909858,-13.064839,-5.649616,4.610192,-1.198887,-10.833344,-4.5791235
240s17,-387.54477,168.15244,9.237472,7.5335016,-6.4458776,-0.83215123,-19.739063,-20.314112,0.3667967,-2.2323284,-17.297531,4.6960936,-9.291487
281s2,-439.4506,168.52573,24.547237,14.634562,-20.252056,6.887854,-6.0883436,-23.79826,-4.271123,3.5876327,-10.452005,-4.7000957,-10.604494
257s1,-533.825,199.9089,6.66206,24.578533,-23.526306,14.690238,-0.89040154,-8.305934,-1.0536004,-9.636204,2.194406,-12.146465,-5.043055
227s7,-352.98248,170.23695,-2.014844,11.108323,-14.582209,0.29842103,-15.431031,-17.797335,-3.3391194,2.6319506,-10.828121,-8.760781,-7.707497
165s26,-365.87167,169.53435,1.3587728,20.06988,1.9690728,7.23671,-19.082848,-17.135475,-10.8165865,-4.294467,-14.721259,-3.5144408,-7.4315667
232s14,-469.07382,177.46844,20.30522,8.211114,0.95988804,1.6057369,-5.588935,-13.679093,-14.126679,-8.197848,-3.957598,-1.2838846,-9.691919
186s15,-425.3549,145.96252,37.27357,22.267769,-13.638296,2.9842734,-6.0960674,-14.495274,-8.692745,-5.344239,-8.9683895,-4.0079017,-7.5312467
107s1,-419.87592,151.27614,2.602068,24.214201,-18.799753,21.305897,-21.030106,-8.26867,-5.9611983,-3.9616504,-15.455327,0.5897414,-8.647765
157s4,-457.90836,165.95448,36.073917,15.666499,-13.789525,13.8072405,-13.900404,-16.594112,-1.5200146,-5.7903805,-7.7482285,0.66187644,-11.719863
216s1,-575.80963,207.12721,11.634695,29.56508,-26.818161,5.654997,-10.714165,-13.208452,-6.7505746,-9.5544405,-8.815625,-12.273291,-2.726585
287s33,-428.54327,138.84187,12.660741,20.61501,4.8383083,11.2364025,-24.147102,-10.5078745,-9.190747,-1.1514572,-16.05318,-11.277805,-4.16825
168s23,-360.09662,156.93361,11.174867,5.943526,13.595992,-1.4322548,-27.901203,-9.531137,-17.11324,-10.225971,-8.59998,-3.8334625,-6.063465
121s9,-395.64548,134.14394,31.057638,21.39499,-24.379904,-1.2049185,-5.2430625,-13.88709,-5.974479,-6.597651,-7.312888,-4.885744,-9.632394
270s30,-369.6864,165.55179,8.181828,13.957696,1.4660904,1.7830198,-32.075455,-12.997977,-9.872403,-12.453772,-14.60879,-0.8863421,-14.070938
252s21,-462.11172,145.42749,28.912237,9.1099,2.0959015,-6.093737,-15.120444,-4.059633,-10.090855,-7.0684023,-10.257782,-5.328263,-8.193329
269s31,-440.21426,135.39108,5.163684,19.72907,4.952425,11.197527,-26.417875,0.17176473,-0.81145304,-9.500906,-9.482685,-5.0260997,1.4263607
251s18,-386.7159,160.60374,8.228905,18.747412,0.89128345,3.023442,-11.457764,-10.536106,-11.840883,-2.30073,-7.742589,-3.9762766,-6.091256
144s44,-557.9504,213.34998,18.746666,18.303068,-28.114641,19.414818,-9.4859705,-0.08732875,-14.074952,-0.792324,-7.8161592,1.8166604,-12.948902
107s3,-382.18857,161.66434,7.011263,6.4546065,-4.4615693,12.638077,-25.61894,-19.231127,-4.905127,-7.961881,-17.976597,-2.3951108,-5.5352483
274s32,-490.15173,138.49884,41.085457,11.094826,-11.935347,1.1229889,-12.012003,-14.629386,-5.3613214,-3.78166,-4.8101482,-8.371427,-9.142852
240s24,-374.0471,168.22366,15.648789,8.1066265,-10.835497,6.1265244,-15.788807,-20.065443,0.45678452,-1.7779888,-16.693481,2.9727035,-8.706177
218s4,-439.7757,146.17548,39.382027,17.390387,-21.565044,-2.6040156,-0.97624224,-13.1130295,-5.03973,-6.875078,-10.350962,0.54288775,-11.711628
240s5,-437.63205,183.66626,5.6774125,2.6134074,-5.9772925,7.9660645,-25.468836,-13.479929,-2.5662413,-3.6583548,-13.888352,2.2429476,-5.7690363
120s37,-398.07797,159.6817,4.3303375,11.738937,-1.5759594,-5.866019,-19.426939,-15.624945,-8.739889,-7.488703,-10.982156,-5.8942933,-7.6080813
268s20,-382.45386,155.61462,3.6317766,22.426556,-15.615027,1.8649174,-20.124346,-13.462363,0.728013,-12.711106,-6.9311175,-3.739105,-12.368988
136s19,-424.13632,147.84512,27.340506,15.613888,-1.4092246,4.7405214,-20.133543,-14.418257,0.8944376,-6.8676467,-12.09042,1.8185122,-8.335428
112s15,-374.02338,154.04697,12.541489,20.120543,1.6447922,-3.4349458,-15.708451,-13.893299,-17.72861,-3.8146315,-9.1552725,-5.387276,-1.2900059
124s5,-406.9695,125.142914,32.62084,10.090496,-8.959436,-2.6640313,-16.63366,-13.656453,-8.625359,-8.954979,-11.677288,-4.5948296,-10.036875
256s20,-492.98712,161.7417,19.24596,22.167074,-14.514479,6.9394717,-7.3798404,-9.501798,-18.05569,1.0652287,-1.9935266,-5.1530066,-10.015808
286s31,-372.9411,136.21396,17.054691,23.652592,-26.753006,-8.286997,-5.862523,-14.273806,-2.926791,-8.293201,-8.9351635,-4.6455226,-10.56292
256s7,-379.71606,114.12117,-12.910156,46.494587,-32.077316,9.704808,-16.874296,-12.972497,-14.525039,1.6479481,-11.71396,-0.24036239,-9.141908
276s39,-365.1542,145.378,-0.8852539,20.599857,-13.694118,-2.0749679,-16.50241,-18.69179,-2.2338612,-16.208939,-6.2006426,3.132304,-20.300941
155s22,-365.09033,185.57996,-2.261464,20.916399,12.603768,-3.8717506,-19.549177,-21.634438,-15.968178,-4.6100345,-25.67351,-0.15461096,-4.7123394
140s6,-378.85825,159.95177,25.732084,8.183029,-6.7801714,10.626791,-23.194292,-13.993096,-2.6437485,-10.163509,-11.039945,-3.0075657,-4.034949
223s31,-444.26996,189.68907,6.252829,2.2043128,-1.6667638,19.552786,-26.495146,-11.68259,-7.162599,3.82254,-28.382534,4.3816543,-5.1884847
125s19,-412.19458,143.84335,24.68526,16.535843,-23.645868,13.5136385,-21.80963,-18.378284,4.866743,-11.830892,-4.9810767,-5.084979,-5.151434
128s15,-439.44238,143.3118,33.80297,6.718258,-4.461886,4.944543,-13.639267,-6.651523,-15.429108,-4.911817,-10.249471,-7.201609,-4.842871
125s2,-436.45938,151.55775,19.15666,23.503315,-29.26018,16.12981,-18.17335,-17.582867,2.335234,-7.7135224,-7.4823837,-6.890244,-4.6304393
231s15,-454.57352,161.05945,41.606457,23.137432,-25.4419,9.950374,-3.0316913,-12.28372,-12.691192,0.15367807,-9.027805,-2.711091,-5.167619
158s13,-401.3554,183.29202,19.108137,18.568216,-22.937237,0.13479438,-2.5556366,-15.579201,-9.295441,1.2171981,-18.884958,1.5882329,-7.4756145
142s13,-478.5623,186.20506,31.08967,24.750597,-24.556837,0.8552682,8.881181,-8.709929,-14.899269,-4.199966,-7.689062,-8.112942,-2.8160882
269s57,-434.18433,138.71536,36.685333,20.145412,-8.319014,-5.136365,-23.00253,-3.8459961,-10.253394,-9.397057,-9.625939,-2.1231694,-2.1679387
270s3,-390.261,135.14973,27.438704,9.226755,-7.7622743,1.5529726,-17.7873,-16.292692,-10.615383,-8.603408,-9.740769,-2.3318036,-11.250067
243s6,-417.0171,163.26846,25.330067,13.382675,-11.989627,3.9937787,-10.998135,-20.035725,-3.9095767,-1.4581997,-9.684359,-2.985408,-8.527033
240s12,-388.0789,172.78908,-2.6606615,11.592668,5.8052764,-9.619636,-22.846983,-17.790945,-0.51292235,-7.1970553,-17.888498,4.7190933,-6.229183
168s8,-460.52188,159.24408,32.528522,11.396336,-9.880045,13.142486,-20.637728,-10.929196,-7.2717195,-7.3113575,-10.709878,-3.4022121,-5.4196076
269s35,-461.36734,184.79976,-7.438157,43.45381,-32.96559,9.849124,-31.991179,0.42107385,-11.44371,-4.9144316,-7.8789673,-4.271488,-6.9063735
142s7,-463.55264,188.35577,33.79151,7.1631413,-16.953972,-0.29072636,-0.5886477,-12.602118,-12.277996,-1.2780948,-8.754382,-3.7196794,-4.7061543
264s16,-388.09344,149.98431,5.8161526,32.84506,-15.381739,18.05473,-24.111197,-10.231887,-4.45895,-4.7127123,-11.270575,-0.32855543,-10.430883
247s14,-384.5481,143.16438,22.963846,3.9045875,1.2131151,1.2732958,-17.053143,-15.718086,-9.702438,-7.155216,-10.168945,-7.1151223,-8.575329
186s14,-505.96634,185.00856,25.573164,41.372097,-31.48601,13.439595,-5.4292374,-2.8357325,-12.145859,0.061519086,-0.7386012,-10.760822,-2.4454825
201s20,-486.68155,182.3731,26.884127,21.084322,-14.09108,15.069444,-12.891965,-17.633099,-9.088015,-2.8263903,-4.8669415,-8.498643,-5.40672
165s22,-409.87433,173.69081,17.32898,6.0674253,2.81476,8.708267,-13.897222,-16.651628,-9.321991,-5.627126,-9.258287,-3.8839335,-7.7091293
273s2,-576.2776,193.34518,14.446321,29.86981,-36.25585,22.020304,-21.36189,2.3325114,-10.7525215,-2.8635464,-8.980636,-5.244995,-4.048782
274s5,-410.04224,120.861336,3.1379275,40.604816,-34.41508,27.153461,-28.405815,-10.060045,-16.843412,1.811248,-15.178109,-3.1999729,-10.400535
110s30,-348.15332,125.696625,-4.9027915,37.105328,2.872379,-6.2081347,-6.906284,-24.03241,-7.599715,-3.467966,-17.459867,0.91353196,-9.845062
253s4,-392.70007,171.52716,-0.46353734,20.167912,-10.510011,17.369404,-15.29156,-25.885847,-7.749358,-4.4421525,-4.5011916,-2.145266,-6.9817834
219s18,-483.8016,169.9337,4.0320888,34.62368,-21.37035,18.646208,-24.24905,10.960999,-11.811622,-5.2434187,-6.8292713,7.0836105,-13.142814
141s41,-427.96945,155.98338,36.498344,14.493886,-9.953567,4.414938,-5.749155,-15.539201,-7.554427,-0.5147533,-15.9164095,0.90744215,-9.574639
219s3,-368.4137,156.96977,21.279936,9.0184355,-8.181113,10.665931,-24.142193,-9.6577015,-10.258792,-4.403667,-13.528017,-1.6526136,-5.7840123
274s34,-471.38672,139.23167,-4.548034,48.194874,-31.304298,19.165283,-21.683634,-5.6032963,-10.668903,3.681078,-11.795689,-3.0305386,-8.361904
147s25,-590.868,219.53812,9.820655,39.49326,-44.363033,21.37689,-8.776415,-6.6245456,-3.6686246,-7.1281304,0.6145545,-4.304916,0.59852105
284s13,-343.65536,158.52211,13.04191,8.7688,-18.464125,-7.3593736,-6.5328145,-16.456024,-14.762905,-2.3825538,-13.8455715,-1.3187712,-9.736753
110s7,-470.1608,173.99124,-7.0855203,45.47661,-32.64757,28.23813,-18.654493,-8.438051,-5.9526305,3.6921632,-11.873376,-4.0193667,-8.866485
153s15,-413.59958,139.51149,24.084784,21.896225,-14.617973,8.685997,-11.781785,-17.197653,-5.5519423,-5.795846,-3.592546,-1.2225223,-10.272854
201s23,-455.95392,149.56696,-18.94594,54.75783,-31.79003,18.021582,-35.09922,9.950534,-16.575657,-0.5099863,-13.179689,-0.30063552,-9.472611
162s13,-425.3211,159.73479,28.436497,11.707474,-1.29432,4.5368915,-8.646349,-10.828302,-8.266946,-4.379581,-9.211168,-4.1895347,-6.916107
224s9,-567.0469,189.94086,20.414217,22.362705,-9.067991,15.568241,-9.905789,-9.025251,-10.661429,5.0317554,-3.4963622,-6.0935,-13.00539
137s25,-516.5185,172.54584,36.361183,14.853089,-24.820076,26.41628,-18.710953,8.455189,-13.730465,4.361917,-12.104935,-1.0230119,2.3413363
101s52,-371.99292,144.46094,30.133434,18.459644,-25.000359,-12.450259,-3.8620112,-16.987629,-12.272406,-3.7974968,-10.626784,0.4736949,-11.013711
138s21,-325.85867,161.15637,-14.867462,24.33664,3.9102855,-7.110811,-25.01565,-11.51463,-17.479303,-0.38262117,-14.0067425,-7.3193192,-4.9932923
205s1,-439.23135,138.79817,27.301886,17.543518,-19.005451,4.2963676,-17.8126,-10.503425,-10.478922,-4.679104,-7.1020393,-7.6881394,-5.4266257
236s8,-456.1784,158.89891,41.32215,8.905115,-11.1343775,1.1877097,-8.944858,-7.8457937,-3.7106717,-8.015196,-9.202816,-2.463603,-4.3239675
223s30,-587.2654,219.46144,14.990395,24.755417,-35.600357,10.309142,-9.301969,-2.0472178,-8.658116,-7.1125493,-5.4318447,-3.3111584,-2.780038
147s26,-310.33105,156.89586,-10.207333,24.704977,-15.219659,2.7637107,-3.2087564,-47.211,-6.142341,7.703072,-28.296692,5.027149,1.9335603
262s11,-525.26306,169.57542,17.506413,27.721619,-35.992874,19.001215,-24.290163,-2.0998683,-15.132359,9.519307,-16.24018,-1.2144455,-7.479507
219s29,-549.6511,216.44849,-16.92453,37.580612,-29.783373,30.943691,-14.230062,-18.38463,1.2158405,-16.979166,5.8571453,-9.869974,4.6570873
215s19,-520.621,183.24387,30.462654,7.1955566,-8.72592,6.8582554,-10.586295,-7.478742,-4.5132003,-5.8585544,-4.158743,-5.8850207,-3.8268898
119s30,-532.7199,163.7091,40.82432,3.144788,-4.002094,0.84249187,-5.672938,-7.159881,-5.4595056,-3.4130156,-5.2035413,-6.2163696,-4.3567786
283s5,-312.566,161.08316,-13.844771,28.643574,-19.282124,-4.462946,-9.63959,-17.760092,-16.89874,1.4085437,-17.450184,0.85272294,-15.972235
216s17,-421.2548,136.4969,30.729542,14.684903,-7.8119364,-4.868543,-15.975934,-5.8759317,-5.1979923,-10.443169,-8.356494,-6.5471387,-9.130188
154s2,-373.8264,160.67593,21.188593,17.241112,-2.5397117,13.291365,-19.804634,-22.98331,-8.09798,-8.019063,-5.6101255,-6.2071357,-6.6545234
138s4,-369.97754,174.56451,5.3332343,2.5338287,0.05148326,-2.3517816,-17.108948,-13.558612,-16.458479,3.480389,-14.789039,-7.444613,-1.7424718
201s2,-351.85645,161.47461,1.6476253,24.208305,-1.2154739,0.71396524,-13.787808,-26.004314,-7.089065,-5.980567,-14.866069,-5.1340876,-4.2772827
157s19,-364.6694,143.14436,12.30932,28.483082,-20.470913,6.3373427,-21.973263,-21.58566,-8.558638,-13.420513,-10.442085,-1.4052023,-13.817205
219s17,-522.9722,194.51567,10.544348,35.2913,-22.270529,25.656414,-17.988985,1.0057245,-9.005225,-1.9152291,-4.89336,-4.4723244,-9.238019
225s28,-430.83197,148.07625,26.26492,16.680521,-2.958096,-9.054324,-13.629774,-14.191778,-3.055329,-13.64868,-13.043544,-1.8177027,-10.187194
211s17,-507.94626,170.40863,20.593273,27.433462,-32.711777,28.034025,-18.606827,0.35706306,-11.6945305,4.395224,-5.5538754,-2.5829422,-8.823494
151s48,-552.93353,195.70467,32.13205,30.296974,-22.954826,14.348995,-12.258578,-11.116629,-2.810991,-1.6032441,-1.5307703,-5.7860107,-7.580618
114s9,-552.05066,220.68056,4.6811967,31.452589,-42.054928,19.476074,-11.423781,2.6158419,-9.426008,-4.784772,-2.5081878,-6.9371557,-3.5594466
151s67,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211s8,-532.07996,180.31161,28.756567,18.142942,-19.669365,13.713996,-12.328821,-9.922573,-1.4472467,-5.583397,-3.465456,-5.108168,-5.268627
274s19,-441.37457,133.2669,29.187943,15.952103,-18.966814,8.688388,-11.901387,-22.042898,-3.3102977,-3.8155284,-8.814136,-8.090888,-10.712415
276s10,-381.0044,138.28207,12.354567,15.54397,-3.1381168,-7.2269287,-19.915781,-12.706495,-4.1384826,-12.325679,-9.756875,-0.9159159,-11.940669
104s17,-515.51184,176.92723,38.10113,7.464099,-5.954301,7.825047,-9.69639,-9.242589,-3.7339792,-3.9869397,-7.3196435,0.07621847,-4.097229
217s1,-391.11652,155.15405,9.444687,20.062307,-13.457959,8.221934,-13.438198,-17.32839,-4.0419645,-11.474854,-9.978256,-1.6898413,-7.0591264
116s24,-434.9344,169.02481,26.230822,27.045965,-6.4062314,-1.4873611,-17.204052,-9.397318,-6.641633,-5.01849,-11.287584,-1.4298651,-7.4355454
219s19,-486.97797,164.22693,12.639964,32.788666,-20.588326,20.508131,-22.907618,2.052895,-5.771943,-2.3943768,-10.886847,4.484807,-7.594299
260s13,-415.78232,164.69713,15.5152025,7.2617726,-17.348108,6.5297775,-8.651803,-14.93928,-19.159405,3.822328,-13.837183,0.07457882,-8.762235
153s18,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103s23,-474.65134,142.47987,13.269539,49.24899,-32.16662,36.19624,-33.29782,4.3424315,-15.028167,13.812607,-14.2505455,5.665574,-5.0788174
287s23,-340.3673,159.22963,-9.359303,18.818586,3.400303,-0.08230161,-31.288353,-7.649686,-18.883108,-3.7268305,-10.915377,-9.223391,-8.89301
222s25,-482.13367,182.73112,3.8729727,17.548592,-5.9916406,20.033646,-16.619576,-14.20815,-6.4904523,-0.010247565,-0.5523734,-4.2726917,-8.56951
119s32,-423.00504,151.16313,16.859478,8.617783,4.0432954,-5.126845,-22.095926,-5.7325034,-5.4531603,-8.19024,-10.598679,-0.17945291,-10.8256235
176s13,-500.94574,193.1438,22.987583,23.402277,-26.451107,32.89473,-8.00294,-9.044922,-0.787127,-2.7649298,-5.540415,-0.7687685,-9.804665
261s27,-449.42526,165.42992,23.805079,5.806919,-4.394157,2.6395206,-7.1525183,-18.091076,-7.309967,-3.9308367,-12.402543,-0.9822371,-5.270895
140s12,-514.0972,91.3902,1.4414277,0.08422329,-6.0273066,-5.2139015,-8.269145,-5.84525,-5.2252083,-2.363821,-1.4464271,-4.908268,-8.02979
259s20,-326.68124,142.10646,-1.4457588,13.43498,-14.002094,4.947988,-24.285679,-18.05521,-3.603306,-8.262248,-12.786,2.388259,-19.507956
136s26,-418.97116,159.40976,28.048687,18.780737,1.1280179,7.563367,-19.806265,-20.722652,3.9273322,-8.445944,-14.699462,4.3020473,-5.6482916
221s22,-447.25943,168.36835,15.471609,3.9941192,-20.850168,16.283718,-22.426865,-22.15238,-0.30422828,-5.46671,-7.667164,-3.9399045,-7.916945
128s4,-449.64478,179.94743,4.197765,9.038028,-15.575276,12.33467,-19.941372,-15.539878,-12.529806,0.63340354,-10.674098,2.7455842,-3.5096412
213s17,-401.1372,169.70377,13.456219,21.490862,-13.788199,4.2360597,-9.332777,-29.021599,-4.658204,-6.6223125,-14.881633,-1.7296859,-8.475287
242s34,-334.41095,144.90039,-4.9385424,20.56795,-5.537847,-10.528105,-10.044526,-18.262196,-20.665215,-4.083516,-11.228661,-8.01681,-8.444791
120s31,-414.59445,160.41148,10.283341,12.738544,0.40855187,-6.790753,-9.36382,-17.764393,-9.312867,-3.9944348,-13.228171,-9.074746,-4.288864
141s46,-353.30853,161.9142,9.452519,24.090673,-17.614597,12.31251,-26.99957,-3.0097497,-8.474186,-2.8279796,-20.256195,5.3072767,-1.4932526
161s19,-507.15674,167.75226,19.634727,38.99129,-49.09377,36.91501,-31.872078,3.9527514,-5.567496,-0.63486266,-16.166668,-3.337365,-18.055698
235s7,-445.4577,176.40015,19.359161,4.7504416,-8.501522,5.6748624,-15.428731,-16.313921,-6.507361,-4.5917907,-9.374731,-4.544484,-6.7982697
103s22,-494.9634,177.48865,21.502998,29.512268,-23.00967,12.683447,-11.8331785,-5.5253468,-7.1012287,0.08925086,-2.2191544,-4.843028,-6.412197
142s11,-486.33157,184.73453,35.85458,1.0925819,-16.894009,4.978636,2.137028,-7.2305484,-8.991402,-7.010781,-6.8241334,-3.7108653,-6.066302
276s29,-548.75653,223.45546,-6.8097196,19.605974,-26.265265,18.700958,-3.8843236,-17.475843,-5.8006363,-14.204407,2.141189,-7.736488,-8.500602
114s20,-386.3147,162.75116,32.04523,27.52953,-11.041963,3.4102492,-11.3399315,-20.848288,-14.280918,-0.57287335,-8.15957,-4.1816835,-11.262688
110s3,-394.82712,170.13228,-14.872643,33.82468,5.4097075,1.6688155,-11.963604,-23.917475,-5.3359003,3.0543299,-18.867868,-4.897653,-4.612373
270s20,-418.26218,146.666,29.435095,9.991811,-4.6273937,-3.320968,-18.509592,-15.032658,-12.506197,-8.805988,-10.173388,-1.1622111,-9.634064
148s38,-390.4542,147.81682,8.785813,17.609398,-10.194417,7.344269,-19.504507,-10.707477,-13.08849,-6.0115733,-8.9717245,-6.102174,-9.039788
148s44,-371.91107,142.73749,5.1473804,17.594685,-13.107305,5.7358327,-17.703575,-7.9018803,-13.24646,-6.1933174,-2.1743474,-7.918508,-7.9498167
147s6,-392.33865,148.22047,31.856583,18.524342,-12.7485285,18.540585,-6.955039,-30.162247,-3.7045908,0.1821937,-14.580834,5.312127,-7.4508486
143s18,-411.5678,173.07358,15.199655,3.9244294,-7.310043,-3.162662,-8.055966,-15.48541,-10.356775,-3.0139565,-10.08658,0.50261647,-8.684403
276s4,-492.3651,154.8701,23.871012,20.507849,-14.870134,4.393136,-10.059527,-11.514834,-5.5120854,-6.6345563,-6.78511,-4.807041,-10.379311
268s8,-537.7945,207.52228,20.177605,16.823153,-21.64741,13.4228115,-4.7303143,-10.155828,-6.148289,-9.034538,-2.103272,-10.213496,-5.312286
163s12,-358.2638,142.43367,14.15877,27.014912,6.0674796,-6.456132,-29.00364,-3.2344103,-16.386915,-9.380545,-18.243116,-5.645334,-7.2743106
166s21,-542.14264,200.32379,15.019138,27.444464,-25.998997,16.19041,-11.338266,-4.9163775,-4.38655,-2.2345154,-6.2391615,-5.9996614,-6.3048286
158s19,-413.34128,178.82352,18.49292,21.068913,-19.406713,2.0476735,-4.0219297,-10.381668,-10.73599,0.8700307,-17.661364,-2.3749306,-2.2369964
130s20,-400.87158,159.41833,21.506872,26.619736,-15.90148,-3.0985768,-14.950495,-17.212471,-8.898726,-9.679628,-9.890262,-4.251843,-5.4639077
105s2,-465.70868,178.26207,29.806576,16.685223,-9.09761,4.1935167,-10.41363,-12.486729,-0.9550637,-4.568507,-13.420523,-0.32938546,-13.069089
283s13,-427.64536,159.77817,12.40128,33.49791,-11.189839,-1.5376668,0.094155006,-16.836645,-10.635605,4.996124,-16.803207,2.0546222,-13.441917
167s25,-400.35907,150.13387,19.86334,14.336802,-4.148583,18.82678,-20.650063,-9.572139,-8.693981,-4.021159,-8.818918,-2.8714862,-6.6359787
137s9,-417.0589,147.93837,18.106003,17.689137,-15.294573,13.853891,-29.355408,-12.453301,1.6048007,-6.3144736,-16.121698,-3.2470353,-8.449121
108s3,-348.4363,155.5649,0.013193271,21.656298,4.3989687,-9.823637,-12.709139,-15.623558,-19.614077,-8.362252,-9.640897,-8.916264,-6.909405
245s24,-288.03485,122.87965,-23.146835,16.689674,-33.999065,9.959659,-19.696972,3.4841237,-14.414692,-5.4646153,-12.81175,-3.2720203,-10.189158
